probeId	geneId
1438996_at	ENSMUSG00000074764
1438999_a_at	ENSMUSG00000003847
1438_at	ENSG00000182580
1439000_at	ENSMUSG00000024207
1439002_s_at	ENSMUSG00000062201
1439002_s_at	ENSMUSG00000062737
1439002_s_at	ENSMUSG00000057170
1439003_s_at	ENSMUSG00000056018
1439004_at	ENSMUSG00000021180
1439006_x_at	ENSMUSG00000036502
1439007_at	ENSMUSG00000073792
1439008_at	ENSMUSG00000074140
1439008_at	ENSMUSG00000046556
1439009_at	ENSMUSG00000025266
1439010_at	ENSMUSG00000023025
1439012_a_at	ENSMUSG00000029366
1439013_x_at	ENSMUSG00000008822
1439014_at	ENSMUSG00000051065
1439015_at	ENSMUSG00000025089
1439016_x_at	ENSMUSG00000068893
1439016_x_at	ENSMUSG00000074445
1439016_x_at	ENSMUSG00000078664
1439017_x_at	ENSMUSG00000026457
1439018_at	ENSMUSG00000041842
1439019_at	ENSMUSG00000034687
1439020_at	ENSMUSG00000035125
1439021_at	ENSMUSG00000029033
1439022_at	ENSMUSG00000054728
1439023_at	ENSMUSG00000029389
1439024_at	ENSMUSG00000037316
1439025_at	ENSMUSG00000033961
1439027_at	ENSMUSG00000042719
1439029_at	ENSMUSG00000031700
1439030_at	ENSMUSG00000032594
1439030_at	ENSMUSG00000070284
1439031_at	ENSMUSG00000022208
1439032_at	ENSMUSG00000027285
1439033_at	ENSMUSG00000035649
1439034_at	ENSMUSG00000051457
1439035_at	ENSMUSG00000046351
1439036_a_at	ENSMUSG00000026576
1439037_at	ENSMUSG00000055065
1439038_at	ENSMUSG00000047153
1439039_at	ENSMUSG00000045980
1439040_at	ENSMUSG00000045328
1439041_at	ENSMUSG00000025986
1439042_at	ENSMUSG00000029778
1439044_at	ENSMUSG00000044807
1439045_x_at	ENSMUSG00000021187
1439046_at	ENSMUSG00000037958
1439047_s_at	ENSMUSG00000030243
1439048_at	ENSMUSG00000064115
1439049_at	ENSMUSG00000033554
1439050_at	ENSMUSG00000028124
1439051_a_at	ENSMUSG00000030397
1439052_at	ENSMUSG00000074766
1439053_at	ENSMUSG00000020070
1439055_at	ENSMUSG00000057534
1439056_at	ENSMUSG00000052076
1439057_x_at	ENSMUSG00000024982
1439059_at	ENSMUSG00000042595
1439060_s_at	ENSMUSG00000041895
1439061_at	ENSMUSG00000043923
1439062_at	ENSMUSG00000025893
1439063_at	ENSMUSG00000037486
1439064_at	ENSMUSG00000075592
1439066_at	ENSMUSG00000022309
1439067_at	ENSMUSG00000055541
1439068_at	ENSMUSG00000021583
1439072_at	ENSMUSG00000005360
1439074_a_at	ENSMUSG00000022961
1439075_at	ENSMUSG00000027427
1439076_at	ENSMUSG00000042426
1439078_at	ENSMUSG00000025597
1439083_at	ENSMUSG00000019986
1439084_at	ENSMUSG00000061353
1439087_a_at	ENSMUSG00000034614
1439088_at	ENSMUSG00000074746
1439089_at	ENSMUSG00000033964
1439091_at	ENSMUSG00000034023
1439093_at	ENSMUSG00000025757
1439094_at	ENSMUSG00000047126
1439095_at	ENSMUSG00000055436
1439096_at	ENSMUSG00000063428
1439097_at	ENSMUSG00000001783
1439099_at	ENSMUSG00000030411
1439100_s_at	ENSMUSG00000091212
1439101_at	ENSMUSG00000031698
1439102_at	ENSMUSG00000040481
1439103_at	ENSMUSG00000026361
1439104_at	ENSMUSG00000074305
1439106_at	ENSMUSG00000060206
1439107_a_at	ENSMUSG00000029004
1439108_at	ENSMUSG00000029004
1439109_at	ENSMUSG00000038903
1439114_at	ENSMUSG00000037921
1439115_at	ENSMUSG00000039842
1439117_at	ENSMUSG00000021097
1439118_at	ENSMUSG00000048807
1439119_a_at	ENSMUSG00000038014
1439122_at	ENSMUSG00000032097
1439127_at	ENSMUSG00000050812
1439128_at	ENSMUSG00000022708
1439129_at	ENSMUSG00000044447
1439130_at	ENSMUSG00000002820
1439131_at	ENSMUSG00000038344
1439132_at	ENSMUSG00000041229
1439137_at	ENSMUSG00000024485
1439140_at	ENSMUSG00000022388
1439141_at	ENSMUSG00000050350
1439144_at	ENSMUSG00000025200
1439145_at	ENSMUSG00000000409
1439146_s_at	ENSMUSG00000000409
1439147_at	ENSMUSG00000035860
1439148_a_at	ENSMUSG00000020277
1439149_s_at	ENSMUSG00000056509
1439150_x_at	ENSMUSG00000038515
1439151_at	ENSMUSG00000051236
1439152_at	ENSMUSG00000031816
1439153_at	ENSMUSG00000038068
1439154_at	ENSMUSG00000063550
1439155_at	ENSMUSG00000006732
1439156_at	ENSMUSG00000049562
1439157_at	ENSMUSG00000040283
1439158_at	ENSMUSG00000041997
1439160_at	ENSMUSG00000046862
1439163_at	ENSMUSG00000066687
1439166_at	ENSMUSG00000018433
1439171_at	ENSMUSG00000036377
1439172_at	ENSMUSG00000048939
1439173_at	ENSMUSG00000028572
1439176_at	ENSMUSG00000056552
1439178_at	ENSMUSG00000042249
1439179_a_at	ENSMUSG00000034833
1439180_at	ENSMUSG00000040865
1439181_at	ENSMUSG00000056592
1439183_at	ENSMUSG00000045019
1439184_s_at	ENSMUSG00000020803
1439185_x_at	ENSMUSG00000037523
1439186_at	ENSMUSG00000048186
1439187_at	ENSMUSG00000073719
1439187_at	ENSMUSG00000020220
1439189_at	ENSMUSG00000061175
1439190_at	ENSMUSG00000051435
1439191_at	ENSMUSG00000022816
1439192_at	ENSMUSG00000030411
1439193_at	ENSMUSG00000041730
1439196_at	ENSMUSG00000037234
1439197_at	ENSMUSG00000038861
1439201_at	ENSMUSG00000047879
1439204_at	ENSMUSG00000057182
1439205_at	ENSMUSG00000027544
1439207_at	ENSMUSG00000050424
1439208_at	ENSMUSG00000032113
1439211_at	ENSMUSG00000054134
1439212_at	ENSMUSG00000049739
1439213_at	ENSMUSG00000033855
1439214_a_at	ENSMUSG00000027193
1439217_at	ENSMUSG00000040614
1439221_s_at	ENSMUSG00000017652
1439222_at	ENSMUSG00000048602
1439223_at	ENSMUSG00000032186
1439225_at	ENSMUSG00000035202
1439227_at	ENSMUSG00000001228
1439228_at	ENSMUSG00000048410
1439230_at	ENSMUSG00000043429
1439234_a_at	ENSMUSG00000031556
1439235_x_at	ENSMUSG00000031556
1439237_a_at	ENSMUSG00000042121
1439238_at	ENSMUSG00000042524
1439239_at	ENSMUSG00000003872
1439240_x_at	ENSMUSG00000003872
1439241_x_at	ENSMUSG00000029233
1439244_a_at	ENSMUSG00000052707
1439247_at	ENSMUSG00000038608
1439249_at	ENSMUSG00000024283
1439250_at	ENSMUSG00000048304
1439253_x_at	ENSMUSG00000021486
1439254_at	ENSMUSG00000066406
1439255_s_at	ENSMUSG00000021306
1439256_x_at	ENSMUSG00000021306
1439257_x_at	ENSMUSG00000030062
1439259_x_at	ENSMUSG00000040997
1439261_x_at	ENSMUSG00000026088
1439264_x_at	ENSMUSG00000038366
1439266_a_at	ENSMUSG00000038628
1439267_x_at	ENSMUSG00000000088
1439268_x_at	ENSMUSG00000022336
1439269_x_at	ENSMUSG00000029730
1439270_x_at	ENSMUSG00000029430
1439271_x_at	ENSMUSG00000024474
1439272_at	ENSMUSG00000015882
1439273_at	ENSMUSG00000021408
1439278_at	ENSMUSG00000022708
1439278_at	ENSMUSG00000036279
1439279_at	ENSMUSG00000079450
1439279_at	ENSMUSG00000067402
1439279_at	ENSMUSG00000071701
1439281_at	ENSMUSG00000036196
1439284_at	ENSMUSG00000026383
1439285_at	ENSMUSG00000035941
1439288_at	ENSMUSG00000041141
1439289_s_at	ENSMUSG00000041141
1439295_x_at	ENSMUSG00000069727
1439296_at	ENSMUSG00000031145
1439297_at	ENSMUSG00000041064
1439300_at	ENSMUSG00000031327
1439307_at	ENSMUSG00000024304
1439308_at	ENSMUSG00000039720
1439313_at	ENSMUSG00000037605
1439316_at	ENSMUSG00000027620
1439318_at	ENSMUSG00000034751
1439320_at	ENSMUSG00000020811
1439323_a_at	ENSMUSG00000037337
1439324_at	ENSMUSG00000034832
1439327_at	ENSMUSG00000046318
1439332_at	ENSMUSG00000046818
1439333_at	ENSMUSG00000022342
1439337_at	ENSMUSG00000020541
1439341_at	ENSMUSG00000042942
1439345_at	ENSMUSG00000029816
1439347_at	ENSMUSG00000017607
1439350_s_at	ENSMUSG00000038383
1439352_at	ENSMUSG00000040350
1439353_x_at	ENSMUSG00000028132
1439358_a_at	ENSMUSG00000024109
1439359_x_at	ENSMUSG00000024109
1439363_at	ENSMUSG00000020783
1439364_a_at	ENSMUSG00000031740
1439367_x_at	ENSMUSG00000021877
1439368_a_at	ENSMUSG00000002504
1439369_x_at	ENSMUSG00000002504
1439373_x_at	ENSMUSG00000030170
1439374_x_at	ENSMUSG00000052146
1439377_x_at	ENSMUSG00000006398
1439378_at	ENSMUSG00000049694
1439379_x_at	ENSMUSG00000022501
1439381_x_at	ENSMUSG00000044345
1439382_x_at	ENSMUSG00000003534
1439386_x_at	ENSMUSG00000053907
1439387_x_at	ENSMUSG00000049482
1439388_s_at	ENSMUSG00000031955
1439389_s_at	ENSMUSG00000068566
1439391_at	ENSMUSG00000045064
1439393_x_at	ENSMUSG00000039515
1439395_at	ENSMUSG00000059839
1439397_at	ENSMUSG00000044042
1439401_x_at	ENSMUSG00000021051
1439403_x_at	ENSMUSG00000056537
1439405_x_at	ENSMUSG00000035086
1439406_x_at	ENSMUSG00000021420
1439408_a_at	ENSMUSG00000018160
1439409_x_at	ENSMUSG00000005994
1439410_x_at	ENSMUSG00000018677
1439411_a_at	ENSMUSG00000022100
1439413_x_at	ENSMUSG00000031422
1439421_x_at	ENSMUSG00000074843
1439421_x_at	ENSMUSG00000029836
1439421_x_at	ENSMUSG00000057886
1439421_x_at	ENSMUSG00000059647
1439422_a_at	ENSMUSG00000023571
1439423_x_at	ENSMUSG00000027485
1439426_x_at	ENSMUSG00000069515
1439426_x_at	ENSMUSG00000069516
1439427_at	ENSMUSG00000066720
1439428_x_at	ENSMUSG00000038372
1439429_x_at	ENSMUSG00000004947
1439432_x_at	ENSMUSG00000031422
1439433_a_at	ENSMUSG00000031156
1439434_x_at	ENSMUSG00000045349
1439436_x_at	ENSMUSG00000024660
1439438_a_at	ENSMUSG00000078427
1439439_x_at	ENSMUSG00000055762
1439440_x_at	ENSMUSG00000023277
1439441_x_at	ENSMUSG00000021959
1439443_x_at	ENSMUSG00000021957
1439444_x_at	ENSMUSG00000021248
1439446_at	ENSMUSG00000064063
1439448_x_at	ENSMUSG00000058569
1439450_x_at	ENSMUSG00000034560
1439451_x_at	ENSMUSG00000022560
1439452_x_at	ENSMUSG00000026209
1439454_x_at	ENSMUSG00000031556
1439455_x_at	ENSMUSG00000070372
1439456_x_at	ENSMUSG00000031007
1439458_x_at	ENSMUSG00000030368
1439459_x_at	ENSMUSG00000020917
1439460_a_at	ENSMUSG00000027255
1439462_x_at	ENSMUSG00000021248
1439463_x_at	ENSMUSG00000066551
1439463_x_at	ENSMUSG00000066530
1439464_s_at	ENSMUSG00000028345
1439465_x_at	ENSMUSG00000029165
1439466_s_at	ENSMUSG00000038722
1439472_at	ENSMUSG00000041638
1439475_at	ENSMUSG00000078994
1439476_at	ENSMUSG00000044393
1439478_at	ENSMUSG00000021226
1439479_at	ENSMUSG00000026354
1439481_at	ENSMUSG00000041879
1439482_at	ENSMUSG00000039512
1439484_at	ENSMUSG00000069094
1439485_at	ENSMUSG00000052713
1439486_at	ENSMUSG00000058740
1439487_at	ENSMUSG00000049717
1439488_at	ENSMUSG00000061589
1439489_at	ENSMUSG00000054200
1439490_at	ENSMUSG00000005897
1439491_at	ENSMUSG00000028584
1439492_at	ENSMUSG00000039092
1439493_at	ENSMUSG00000071064
1439494_at	ENSMUSG00000028544
1439495_at	ENSMUSG00000037355
1439497_at	ENSMUSG00000020564
1439499_at	ENSMUSG00000062260
1439500_at	ENSMUSG00000019124
1439501_at	ENSMUSG00000020111
1439502_at	ENSMUSG00000021275
1439503_at	ENSMUSG00000062861
1439504_s_at	ENSMUSG00000062861
1439505_at	ENSMUSG00000023959
1439506_at	ENSMUSG00000036098
1439508_at	ENSMUSG00000077450
1439510_at	ENSMUSG00000023940
1439511_at	ENSMUSG00000069089
1439514_at	ENSMUSG00000054057
1439515_at	ENSMUSG00000034269
1439518_at	ENSMUSG00000041445
1439519_at	ENSMUSG00000006469
1439523_at	ENSMUSG00000092060
1439528_at	ENSMUSG00000075217
1439529_at	ENSMUSG00000035279
1439530_a_at	ENSMUSG00000040734
1439531_at	ENSMUSG00000048581
1439532_s_at	ENSMUSG00000021375
1439533_at	ENSMUSG00000078554
1439534_at	ENSMUSG00000030145
1439536_at	ENSMUSG00000010554
1439538_at	ENSMUSG00000021578
1439539_at	ENSMUSG00000041779
1439540_at	ENSMUSG00000059208
1439540_at	ENSMUSG00000079557
1439542_at	ENSMUSG00000013419
1439546_at	ENSMUSG00000042532
1439548_at	ENSMUSG00000036894
1439549_at	ENSMUSG00000033361
1439553_s_at	ENSMUSG00000071868
1439553_s_at	ENSMUSG00000008450
1439553_s_at	ENSMUSG00000071497
1439554_at	ENSMUSG00000000085
1439555_at	ENSMUSG00000049878
1439557_s_at	ENSMUSG00000039706
1439561_at	ENSMUSG00000062376
1439562_at	ENSMUSG00000045751
1439563_at	ENSMUSG00000043602
1439564_at	ENSMUSG00000037689
1439565_at	ENSMUSG00000050332
1439566_at	ENSMUSG00000045441
1439568_at	ENSMUSG00000036523
1439569_at	ENSMUSG00000031932
1439570_at	ENSMUSG00000044576
1439573_at	ENSMUSG00000050896
1439575_at	ENSMUSG00000045036
1439578_at	ENSMUSG00000044847
1439581_at	ENSMUSG00000075585
1439583_x_at	ENSMUSG00000050357
1439588_at	ENSMUSG00000025938
1439590_at	ENSMUSG00000037752
1439599_at	ENSMUSG00000056307
1439599_at	ENSMUSG00000034005
1439601_at	ENSMUSG00000000976
1439602_at	ENSMUSG00000075324
1439604_at	ENSMUSG00000049538
1439605_at	ENSMUSG00000057716
1439606_at	ENSMUSG00000041298
1439607_at	ENSMUSG00000069072
1439610_at	ENSMUSG00000024511
1439611_at	ENSMUSG00000032773
1439612_at	ENSMUSG00000004113
1439613_at	ENSMUSG00000026567
1439615_at	ENSMUSG00000052557
1439617_s_at	ENSMUSG00000027513
1439618_at	ENSMUSG00000023868
1439620_at	ENSMUSG00000027555
1439622_at	ENSMUSG00000042129
1439623_at	ENSMUSG00000043415
1439624_at	ENSMUSG00000035811
1439627_at	ENSMUSG00000032368
1439629_at	ENSMUSG00000066392
1439630_x_at	ENSMUSG00000046056
1439632_at	ENSMUSG00000027669
1439633_at	ENSMUSG00000024743
1439634_at	ENSMUSG00000052302
1439635_at	ENSMUSG00000020599
1439636_at	ENSMUSG00000040614
1439637_at	ENSMUSG00000050382
1439645_at	ENSMUSG00000058620
1439647_at	ENSMUSG00000079774
1439647_at	ENSMUSG00000078721
1439647_at	ENSMUSG00000078727
1439647_at	ENSMUSG00000078746
1439648_at	ENSMUSG00000036777
1439649_at	ENSMUSG00000028789
1439653_at	ENSMUSG00000043945
1439658_at	ENSMUSG00000044086
1439659_at	ENSMUSG00000023984
1439659_at	ENSMUSG00000090115
1439660_at	ENSMUSG00000078582
1439661_at	ENSMUSG00000026220
1439662_at	ENSMUSG00000007617
1439665_at	ENSMUSG00000049929
1439666_at	ENSMUSG00000047394
1439667_at	ENSMUSG00000090439
1439669_at	ENSMUSG00000037977
1439670_at	ENSMUSG00000074502
1439672_at	ENSMUSG00000022973
1439680_at	ENSMUSG00000039304
1439688_at	ENSMUSG00000006369
1439689_at	ENSMUSG00000045555
1439693_a_at	ENSMUSG00000074062
1439695_a_at	ENSMUSG00000024795
1439698_at	ENSMUSG00000001065
1439703_at	ENSMUSG00000022667
1439704_at	ENSMUSG00000019777
1439708_at	ENSMUSG00000037139
1439712_at	ENSMUSG00000031864
1439713_at	ENSMUSG00000042284
1439715_at	ENSMUSG00000026096
1439717_at	ENSMUSG00000055026
1439719_at	ENSMUSG00000049109
1439720_at	ENSMUSG00000038831
1439721_at	ENSMUSG00000074059
1439723_at	ENSMUSG00000046591
1439725_at	ENSMUSG00000053141
1439727_at	ENSMUSG00000068547
1439728_at	ENSMUSG00000079654
1439731_at	ENSMUSG00000063446
1439734_at	ENSMUSG00000031790
1439738_at	ENSMUSG00000026694
1439739_at	ENSMUSG00000048752
1439740_s_at	ENSMUSG00000053664
1439745_at	ENSMUSG00000069806
1439746_at	ENSMUSG00000026564
1439747_at	ENSMUSG00000050737
1439748_at	ENSMUSG00000061576
1439750_at	ENSMUSG00000039419
1439752_at	ENSMUSG00000071113
1439753_x_at	ENSMUSG00000034460
1439754_at	ENSMUSG00000051817
1439755_at	ENSMUSG00000042700
1439756_at	ENSMUSG00000011486
1439757_s_at	ENSMUSG00000026235
1439758_at	ENSMUSG00000047528
1439759_x_at	ENSMUSG00000038045
1439764_s_at	ENSMUSG00000033581
1439765_x_at	ENSMUSG00000053654
1439766_x_at	ENSMUSG00000031520
1439767_at	ENSMUSG00000047495
1439768_x_at	ENSMUSG00000000627
1439770_at	ENSMUSG00000045348
1439772_at	ENSMUSG00000003135
1439775_at	ENSMUSG00000063663
1439776_at	ENSMUSG00000033009
1439777_at	ENSMUSG00000002107
1439779_at	ENSMUSG00000019775
1439780_at	ENSMUSG00000063888
1439781_at	ENSMUSG00000052563
1439782_s_at	ENSMUSG00000052563
1439783_at	ENSMUSG00000024592
1439784_at	ENSMUSG00000032305
1439786_at	ENSMUSG00000004508
1439787_at	ENSMUSG00000029468
1439788_at	ENSMUSG00000038225
1439789_at	ENSMUSG00000057098
1439790_at	ENSMUSG00000045827
1439791_at	ENSMUSG00000047227
1439794_at	ENSMUSG00000020019
1439795_at	ENSMUSG00000031298
1439796_at	ENSMUSG00000074195
1439797_at	ENSMUSG00000002250
1439798_at	ENSMUSG00000022484
1439801_at	ENSMUSG00000040985
1439802_at	ENSMUSG00000037885
1439803_at	ENSMUSG00000074405
1439805_at	ENSMUSG00000003847
1439806_at	ENSMUSG00000040596
1439808_at	ENSMUSG00000064065
1439809_at	ENSMUSG00000025839
1439810_s_at	ENSMUSG00000025839
1439811_at	ENSMUSG00000021311
1439812_at	ENSMUSG00000027309
1439814_at	ENSMUSG00000060131
1439815_at	ENSMUSG00000039414
1439816_at	ENSMUSG00000073738
1439817_at	ENSMUSG00000055943
1439818_at	ENSMUSG00000037134
1439821_at	ENSMUSG00000031637
1439824_at	ENSMUSG00000025531
1439825_at	ENSMUSG00000049502
1439826_at	ENSMUSG00000079615
1439826_at	ENSMUSG00000051396
1439830_at	ENSMUSG00000071369
1439831_at	ENSMUSG00000073555
1439833_at	ENSMUSG00000022456
1439836_at	ENSMUSG00000029685
1439838_a_at	ENSMUSG00000049555
1439841_at	ENSMUSG00000018820
1439842_at	ENSMUSG00000005267
1439843_at	ENSMUSG00000038128
1439845_at	ENSMUSG00000028759
1439846_at	ENSMUSG00000072294
1439847_s_at	ENSMUSG00000072294
1439849_at	ENSMUSG00000070867
1439850_at	ENSMUSG00000060314
1439852_at	ENSMUSG00000028487
1439854_at	ENSMUSG00000046607
1439855_at	ENSMUSG00000030306
1439859_at	ENSMUSG00000038028
1439860_at	ENSMUSG00000035064
1439860_at	ENSMUSG00000073853
1439861_at	ENSMUSG00000030443
1439862_at	ENSMUSG00000036192
1439864_at	ENSMUSG00000039963
1439866_at	ENSMUSG00000040327
1439867_at	ENSMUSG00000027300
1439868_at	ENSMUSG00000003131
1439869_at	ENSMUSG00000090659
1439870_at	ENSMUSG00000052479
1439873_at	ENSMUSG00000070738
1439875_at	ENSMUSG00000060397
1439878_at	ENSMUSG00000049128
1439880_at	ENSMUSG00000044816
1439882_at	ENSMUSG00000055319
1439884_at	ENSMUSG00000032565
1439885_at	ENSMUSG00000022485
1439887_at	ENSMUSG00000047496
1439889_at	ENSMUSG00000023033
1439890_at	ENSMUSG00000043556
1439892_at	ENSMUSG00000035390
1439894_at	ENSMUSG00000048148
1439897_at	ENSMUSG00000053702
1439899_at	ENSMUSG00000060988
1439901_at	ENSMUSG00000042901
1439902_at	ENSMUSG00000049130
1439904_at	ENSMUSG00000034098
1439906_at	ENSMUSG00000004151
1439908_at	ENSMUSG00000029729
1439909_at	ENSMUSG00000024420
1439910_a_at	ENSMUSG00000031887
1439912_at	ENSMUSG00000020349
1439913_at	ENSMUSG00000054582
1439917_at	ENSMUSG00000074746
1439918_at	ENSMUSG00000026790
1439925_at	ENSMUSG00000027800
1439926_at	ENSMUSG00000075254
1439931_at	ENSMUSG00000022812
1439932_at	ENSMUSG00000028243
1439934_at	ENSMUSG00000026614
1439935_at	ENSMUSG00000055895
1439938_at	ENSMUSG00000024006
1439940_at	ENSMUSG00000005089
1439944_at	ENSMUSG00000033882
1439945_at	ENSMUSG00000073176
1439949_at	ENSMUSG00000022812
1439951_at	ENSMUSG00000021557
1439953_at	ENSMUSG00000022711
1439956_at	ENSMUSG00000024677
1439957_at	ENSMUSG00000024524
1439959_at	ENSMUSG00000042826
1439960_at	ENSMUSG00000027324
1439963_x_at	ENSMUSG00000038570
1439965_at	ENSMUSG00000038178
1439966_x_at	ENSMUSG00000025036
1439968_x_at	ENSMUSG00000017734
1439969_at	ENSMUSG00000078716
1439971_at	ENSMUSG00000037259
1439973_at	ENSMUSG00000074365
1439974_at	ENSMUSG00000066151
1439975_at	ENSMUSG00000050640
1439976_at	ENSMUSG00000063362
1439978_at	ENSMUSG00000053877
1439983_a_at	ENSMUSG00000038276
1439985_at	ENSMUSG00000036872
1439986_at	ENSMUSG00000038665
1439988_at	ENSMUSG00000033845
1439989_at	ENSMUSG00000026812
1439991_a_at	ENSMUSG00000069867
1439994_at	ENSMUSG00000061461
1439995_at	ENSMUSG00000037994
1439997_at	ENSMUSG00000022973
1439999_at	ENSMUSG00000019943
1440000_at	ENSMUSG00000053117
1440002_at	ENSMUSG00000009535
1440005_at	ENSMUSG00000045991
1440009_at	ENSMUSG00000043366
1440015_at	ENSMUSG00000053477
1440021_at	ENSMUSG00000045281
1440022_at	ENSMUSG00000041815
1440023_at	ENSMUSG00000024440
1440025_at	ENSMUSG00000006021
1440027_at	ENSMUSG00000034602
1440029_at	ENSMUSG00000056812
1440031_at	ENSMUSG00000078794
1440034_at	ENSMUSG00000055371
1440042_at	ENSMUSG00000032826
1440046_at	ENSMUSG00000042595
1440048_at	ENSMUSG00000031715
1440050_at	ENSMUSG00000019977
1440054_at	ENSMUSG00000027665
1440057_at	ENSMUSG00000026675
1440058_at	ENSMUSG00000070280
1440063_at	ENSMUSG00000003808
1440064_at	ENSMUSG00000036617
1440075_at	ENSMUSG00000004934
1440085_at	ENSMUSG00000034457
1440086_at	ENSMUSG00000044164
1440091_at	ENSMUSG00000027210
1440093_at	ENSMUSG00000031616
1440096_at	ENSMUSG00000043631
1440101_at	ENSMUSG00000032332
1440102_at	ENSMUSG00000049491
1440105_at	ENSMUSG00000053914
1440108_at	ENSMUSG00000029563
1440112_at	ENSMUSG00000042846
1440116_at	ENSMUSG00000063455
1440117_at	ENSMUSG00000056598
1440120_at	ENSMUSG00000020372
1440125_at	ENSMUSG00000021510
1440128_s_at	ENSMUSG00000058153
1440132_s_at	ENSMUSG00000025855
1440134_at	ENSMUSG00000028712
1440138_at	ENSMUSG00000037692
1440141_at	ENSMUSG00000016346
1440142_s_at	ENSMUSG00000020932
1440143_at	ENSMUSG00000045625
1440144_x_at	ENSMUSG00000023764
1440146_at	ENSMUSG00000046230
1440147_at	ENSMUSG00000039252
1440148_at	ENSMUSG00000046922
1440150_at	ENSMUSG00000027401
1440151_s_at	ENSMUSG00000015092
1440152_x_at	ENSMUSG00000015092
1440155_at	ENSMUSG00000036264
1440156_s_at	ENSMUSG00000074607
1440158_x_at	ENSMUSG00000042198
1440161_at	ENSMUSG00000028226
1440166_x_at	ENSMUSG00000070687
1440167_s_at	ENSMUSG00000033306
1440168_x_at	ENSMUSG00000034110
1440169_x_at	ENSMUSG00000022971
1440169_x_at	ENSMUSG00000022969
1440171_x_at	ENSMUSG00000070709
1440172_s_at	ENSMUSG00000047129
1440173_x_at	ENSMUSG00000026580
1440177_at	ENSMUSG00000001985
1440179_x_at	ENSMUSG00000063760
1440180_x_at	ENSMUSG00000071661
1440181_at	ENSMUSG00000062961
1440183_x_at	ENSMUSG00000037787
1440186_s_at	ENSMUSG00000043430
1440187_at	ENSMUSG00000025782
1440189_at	ENSMUSG00000026626
1440190_at	ENSMUSG00000043432
1440191_s_at	ENSMUSG00000043432
1440192_at	ENSMUSG00000038172
1440193_at	ENSMUSG00000034647
1440195_at	ENSMUSG00000036371
1440197_at	ENSMUSG00000036568
1440199_at	ENSMUSG00000021509
1440200_at	ENSMUSG00000015879
1440203_at	ENSMUSG00000033623
1440204_at	ENSMUSG00000089922
1440205_at	ENSMUSG00000026974
1440207_at	ENSMUSG00000027134
1440208_at	ENSMUSG00000033220
1440209_at	ENSMUSG00000036469
1440210_at	ENSMUSG00000019146
1440211_at	ENSMUSG00000066097
1440214_at	ENSMUSG00000052760
1440216_at	ENSMUSG00000025489
1440218_at	ENSMUSG00000034918
1440220_at	ENSMUSG00000021638
1440221_at	ENSMUSG00000024583
1440225_at	ENSMUSG00000056492
1440226_at	ENSMUSG00000067928
1440227_at	ENSMUSG00000089774
1440228_at	ENSMUSG00000074909
1440230_at	ENSMUSG00000049580
1440231_at	ENSMUSG00000033900
1440234_at	ENSMUSG00000072640
1440235_at	ENSMUSG00000090210
1440237_at	ENSMUSG00000022545
1440238_at	ENSMUSG00000070808
1440240_at	ENSMUSG00000044034
1440240_at	ENSMUSG00000025135
1440242_at	ENSMUSG00000060568
1440243_at	ENSMUSG00000034796
1440244_at	ENSMUSG00000040732
1440245_at	ENSMUSG00000047810
1440248_at	ENSMUSG00000060227
1440249_at	ENSMUSG00000049565
1440250_at	ENSMUSG00000067158
1440251_s_at	ENSMUSG00000027551
1440253_at	ENSMUSG00000017428
1440255_at	ENSMUSG00000032119
1440256_at	ENSMUSG00000056043
1440257_at	ENSMUSG00000041583
1440258_at	ENSMUSG00000016346
1440261_at	ENSMUSG00000001998
1440263_at	ENSMUSG00000021041
1440265_at	ENSMUSG00000071076
1440267_at	ENSMUSG00000005907
1440269_at	ENSMUSG00000069539
1440270_at	ENSMUSG00000022523
1440272_at	ENSMUSG00000021116
1440274_at	ENSMUSG00000049044
1440275_at	ENSMUSG00000070691
1440278_at	ENSMUSG00000009013
1440279_at	ENSMUSG00000024614
1440280_at	ENSMUSG00000018372
1440282_at	ENSMUSG00000034377
1440285_at	ENSMUSG00000032827
1440286_at	ENSMUSG00000025738
1440288_at	ENSMUSG00000041544
1440289_at	ENSMUSG00000038766
1440290_at	ENSMUSG00000056771
1440293_at	ENSMUSG00000074305
1440296_at	ENSMUSG00000066667
1440297_at	ENSMUSG00000028677
1440298_at	ENSMUSG00000071068
1440299_at	ENSMUSG00000032344
1440300_at	ENSMUSG00000034116
1440302_at	ENSMUSG00000061904
1440303_at	ENSMUSG00000031904
1440307_at	ENSMUSG00000029144
1440308_at	ENSMUSG00000028719
1440310_at	ENSMUSG00000006586
1440312_at	ENSMUSG00000021696
1440313_at	ENSMUSG00000019810
1440316_at	ENSMUSG00000074405
1440318_at	ENSMUSG00000066643
1440319_at	ENSMUSG00000070732
1440323_at	ENSMUSG00000026452
1440324_at	ENSMUSG00000030045
1440327_at	ENSMUSG00000060613
1440329_s_at	ENSMUSG00000039210
1440331_at	ENSMUSG00000009905
1440333_at	ENSMUSG00000026941
1440339_at	ENSMUSG00000037370
1440340_at	ENSMUSG00000050796
1440343_at	ENSMUSG00000021180
1440348_at	ENSMUSG00000034557
1440350_at	ENSMUSG00000058441
1440353_at	ENSMUSG00000074121
1440354_at	ENSMUSG00000021696
1440355_at	ENSMUSG00000041633
1440356_at	ENSMUSG00000031781
1440358_at	ENSMUSG00000052921
