probeId	geneId
ILMN_1718060	ENSG00000169918
ILMN_1718063	ENSG00000107798
ILMN_1718069	ENSG00000167842
ILMN_1718071	ENSG00000135049
ILMN_1718079	ENSG00000120094
ILMN_1718093	ENSG00000033011
ILMN_1718107	ENSG00000197172
ILMN_1718124	ENSG00000125879
ILMN_1718128	ENSG00000151846
ILMN_1718129	ENSG00000137764
ILMN_1718132	ENSG00000127884
ILMN_1718135	ENSG00000157358
ILMN_1718136	ENSG00000173660
ILMN_1718142	ENSG00000155890
ILMN_1718152	ENSG00000121690
ILMN_1718155	ENSG00000101624
ILMN_1718173	ENSG00000074276
ILMN_1718177	ENSG00000119004
ILMN_1718193	ENSG00000140795
ILMN_1718198	ENSG00000164129
ILMN_1718219	ENSG00000171054
ILMN_1718222	ENSG00000163644
ILMN_1718236	ENSG00000215029
ILMN_1718253	ENSG00000127362
ILMN_1718266	ENSG00000157680
ILMN_1718268	ENSG00000189433
ILMN_1718271	ENSG00000122033
ILMN_1718275	ENSG00000125571
ILMN_1718285	ENSG00000037965
ILMN_1718295	ENSG00000141750
ILMN_1718297	ENSG00000143924
ILMN_1718299	ENSG00000185527
ILMN_1718303	ENSG00000130202
ILMN_1718331	ENSG00000156103
ILMN_1718334	ENSG00000125877
ILMN_1718336	ENSG00000146540
ILMN_1718353	ENSG00000085224
ILMN_1718354	ENSG00000143493
ILMN_1718365	ENSG00000131943
ILMN_1718395	ENSG00000163202
ILMN_1718420	ENSG00000172155
ILMN_1718424	ENSG00000147586
ILMN_1718428	ENSG00000119013
ILMN_1718446	ENSG00000165716
ILMN_1718474	ENSG00000205060
ILMN_1718477	ENSG00000100373
ILMN_1718488	ENSG00000142606
ILMN_1718520	ENSG00000184719
ILMN_1718525	ENSG00000055955
ILMN_1718537	ENSG00000166189
ILMN_1718552	ENSG00000156234
ILMN_1718558	ENSG00000059378
ILMN_1718565	ENSG00000129757
ILMN_1718571	ENSG00000153187
ILMN_1718588	ENSG00000136839
ILMN_1718594	ENSG00000181903
ILMN_1718603	ENSG00000186526
ILMN_1718610	ENSG00000140750
ILMN_1718619	ENSG00000154370
ILMN_1718629	ENSG00000180530
ILMN_1718633	ENSG00000100068
ILMN_1718646	ENSG00000102996
ILMN_1718663	ENSG00000043462
ILMN_1718668	ENSG00000171448
ILMN_1718671	ENSG00000121742
ILMN_1718672	ENSG00000145912
ILMN_1718676	ENSG00000145536
ILMN_1718679	ENSG00000172046
ILMN_1718687	ENSG00000171368
ILMN_1718706	ENSG00000132591
ILMN_1718712	ENSG00000196227
ILMN_1718718	ENSG00000125863
ILMN_1718731	ENSG00000167754
ILMN_1718734	ENSG00000108292
ILMN_1718754	ENSG00000116031
ILMN_1718766	ENSG00000198417
ILMN_1718769	ENSG00000205726
ILMN_1718770	ENSG00000176909
ILMN_1718771	ENSG00000159214
ILMN_1718783	ENSG00000158008
ILMN_1718792	ENSG00000143184
ILMN_1718805	ENSG00000073711
ILMN_1718807	ENSG00000108055
ILMN_1718808	ENSG00000108599
ILMN_1718813	ENSG00000142675
ILMN_1718815	ENSG00000137776
ILMN_1718822	ENSG00000127952
ILMN_1718830	ENSG00000128915
ILMN_1718831	ENSG00000204178
ILMN_1718832	ENSG00000213029
ILMN_1718848	ENSG00000188710
ILMN_1718852	ENSG00000115896
ILMN_1718853	ENSG00000140740
ILMN_1718863	ENSG00000135750
ILMN_1718866	ENSG00000178776
ILMN_1718877	ENSG00000131808
ILMN_1718884	ENSG00000127603
ILMN_1718898	ENSG00000180806
ILMN_1718907	ENSG00000179981
ILMN_1718912	ENSG00000134532
ILMN_1718924	ENSG00000140374
ILMN_1718925	ENSG00000176438
ILMN_1718929	ENSG00000100053
ILMN_1718932	ENSG00000124275
ILMN_1718936	ENSG00000204482
ILMN_1718941	ENSG00000149596
ILMN_1718946	ENSG00000137845
ILMN_1718949	ENSG00000148482
ILMN_1718960	ENSG00000166401
ILMN_1718961	ENSG00000104765
ILMN_1718963	ENSG00000112855
ILMN_1718968	ENSG00000169715
ILMN_1718971	ENSG00000165914
ILMN_1718972	ENSG00000167700
ILMN_1718977	ENSG00000099860
ILMN_1718982	ENSG00000167995
ILMN_1718984	ENSG00000090920
ILMN_1718988	ENSG00000183283
ILMN_1718990	ENSG00000170322
ILMN_1719006	ENSG00000140382
ILMN_1719010	ENSG00000175906
ILMN_1719021	ENSG00000125841
ILMN_1719031	ENSG00000187733
ILMN_1719032	ENSG00000170860
ILMN_1719033	ENSG00000171053
ILMN_1719039	ENSG00000132388
ILMN_1719064	ENSG00000110906
ILMN_1719069	ENSG00000139445
ILMN_1719083	ENSG00000184478
ILMN_1719089	ENSG00000174371
ILMN_1719093	ENSG00000183542
ILMN_1719097	ENSG00000141452
ILMN_1719103	ENSG00000118420
ILMN_1719109	ENSG00000171180
ILMN_1719123	ENSG00000105392
ILMN_1719140	ENSG00000141580
ILMN_1719143	ENSG00000124701
ILMN_1719158	ENSG00000159692
ILMN_1719161	ENSG00000169314
ILMN_1719163	ENSG00000130544
ILMN_1719165	ENSG00000174744
ILMN_1719178	ENSG00000097021
ILMN_1719183	ENSG00000169393
ILMN_1719190	ENSG00000105321
ILMN_1719194	ENSG00000029559
ILMN_1719199	ENSG00000078246
ILMN_1719202	ENSG00000103343
ILMN_1719203	ENSG00000162946
ILMN_1719204	ENSG00000105618
ILMN_1719205	ENSG00000105202
ILMN_1719207	ENSG00000180043
ILMN_1719236	ENSG00000179776
ILMN_1719241	ENSG00000196661
ILMN_1719254	ENSG00000100505
ILMN_1719256	ENSG00000173207
ILMN_1719283	ENSG00000171495
ILMN_1719286	ENSG00000064601
ILMN_1719290	ENSG00000205758
ILMN_1719303	ENSG00000185624
ILMN_1719307	ENSG00000114346
ILMN_1719309	ENSG00000122477
ILMN_1719316	ENSG00000166557
ILMN_1719343	ENSG00000162923
ILMN_1719344	ENSG00000148572
ILMN_1719392	ENSG00000091483
ILMN_1719393	ENSG00000174417
ILMN_1719403	ENSG00000173171
ILMN_1719404	ENSG00000178809
ILMN_1719423	ENSG00000184209
ILMN_1719449	ENSG00000170390
ILMN_1719452	ENSG00000107872
ILMN_1719455	ENSG00000146215
ILMN_1719468	ENSG00000112425
ILMN_1719471	ENSG00000113318
ILMN_1719475	ENSG00000088367
ILMN_1719498	ENSG00000172031
ILMN_1719517	ENSG00000143079
ILMN_1719518	ENSG00000168374
ILMN_1719531	ENSG00000080224
ILMN_1719547	ENSG00000122641
ILMN_1719570	ENSG00000122870
ILMN_1719581	ENSG00000142661
ILMN_1719597	ENSG00000169248
ILMN_1719599	ENSG00000102362
ILMN_1719606	ENSG00000168958
ILMN_1719611	ENSG00000146731
ILMN_1719616	ENSG00000213918
ILMN_1719627	ENSG00000143554
ILMN_1719641	ENSG00000112562
ILMN_1719646	ENSG00000171649
ILMN_1719649	ENSG00000196187
ILMN_1719656	ENSG00000204316
ILMN_1719661	ENSG00000198736
ILMN_1719662	ENSG00000158764
ILMN_1719664	ENSG00000070778
ILMN_1719677	ENSG00000142961
ILMN_1719695	ENSG00000144802
ILMN_1719709	ENSG00000101152
ILMN_1719728	ENSG00000105323
ILMN_1719734	ENSG00000078081
ILMN_1719750	ENSG00000204748
ILMN_1719755	ENSG00000142449
ILMN_1719756	ENSG00000115085
ILMN_1719759	ENSG00000041982
ILMN_1719762	ENSG00000189233
ILMN_1719772	ENSG00000164871
ILMN_1719782	ENSG00000185847
ILMN_1719788	ENSG00000171989
ILMN_1719792	ENSG00000144824
ILMN_1719811	ENSG00000088320
ILMN_1719820	ENSG00000176697
ILMN_1719828	ENSG00000064393
ILMN_1719835	ENSG00000116885
ILMN_1719848	ENSG00000221882
ILMN_1719857	ENSG00000068400
ILMN_1719864	ENSG00000179364
ILMN_1719867	ENSG00000082996
ILMN_1719870	ENSG00000215784
ILMN_1719876	ENSG00000143674
ILMN_1719881	ENSG00000173933
ILMN_1719883	ENSG00000171903
ILMN_1719905	ENSG00000174123
ILMN_1719906	ENSG00000138796
ILMN_1719909	ENSG00000177359
ILMN_1719915	ENSG00000102796
ILMN_1719919	ENSG00000003096
ILMN_1719934	ENSG00000186790
ILMN_1719938	ENSG00000161958
ILMN_1719951	ENSG00000145860
ILMN_1719972	ENSG00000130827
ILMN_1719975	ENSG00000198353
ILMN_1719985	ENSG00000141965
ILMN_1719986	ENSG00000100100
ILMN_1719988	ENSG00000084110
ILMN_1719996	ENSG00000166432
ILMN_1720024	ENSG00000137070
ILMN_1720027	ENSG00000167377
ILMN_1720034	ENSG00000170927
ILMN_1720041	ENSG00000155495
ILMN_1720048	ENSG00000108691
ILMN_1720053	ENSG00000156639
ILMN_1720059	ENSG00000147421
ILMN_1720076	ENSG00000110400
ILMN_1720080	ENSG00000155090
ILMN_1720083	ENSG00000103966
ILMN_1720088	ENSG00000153914
ILMN_1720093	ENSG00000174788
ILMN_1720113	ENSG00000151490
ILMN_1720114	ENSG00000112312
ILMN_1720124	ENSG00000179051
ILMN_1720137	ENSG00000130511
ILMN_1720140	ENSG00000147140
ILMN_1720162	ENSG00000196159
ILMN_1720181	ENSG00000171603
ILMN_1720188	ENSG00000101193
ILMN_1720192	ENSG00000141279
ILMN_1720231	ENSG00000130595
ILMN_1720233	ENSG00000108296
ILMN_1720235	ENSG00000185100
ILMN_1720241	ENSG00000153827
ILMN_1720243	ENSG00000166090
ILMN_1720259	ENSG00000203924
ILMN_1720270	ENSG00000140743
ILMN_1720271	ENSG00000103044
ILMN_1720274	ENSG00000186143
ILMN_1720282	ENSG00000181019
ILMN_1720285	ENSG00000139684
ILMN_1720287	ENSG00000167967
ILMN_1720311	ENSG00000164209
ILMN_1720319	ENSG00000176087
ILMN_1720322	ENSG00000150787
ILMN_1720344	ENSG00000140157
ILMN_1720360	ENSG00000002330
ILMN_1720373	ENSG00000103257
ILMN_1720422	ENSG00000138757
ILMN_1720430	ENSG00000125534
ILMN_1720433	ENSG00000198643
ILMN_1720438	ENSG00000037241
ILMN_1720440	ENSG00000163312
ILMN_1720442	ENSG00000114503
ILMN_1720452	ENSG00000175556
ILMN_1720461	ENSG00000146039
ILMN_1720468	ENSG00000187258
ILMN_1720469	ENSG00000197533
ILMN_1720476	ENSG00000197724
ILMN_1720482	ENSG00000184524
ILMN_1720484	ENSG00000170275
ILMN_1720485	ENSG00000101435
ILMN_1720491	ENSG00000005483
ILMN_1720496	ENSG00000152402
ILMN_1720498	ENSG00000188735
ILMN_1720501	ENSG00000154258
ILMN_1720511	ENSG00000175928
ILMN_1720513	ENSG00000152217
ILMN_1720524	ENSG00000182333
ILMN_1720526	ENSG00000166451
ILMN_1720531	ENSG00000127663
ILMN_1720535	ENSG00000114770
ILMN_1720540	ENSG00000120211
ILMN_1720542	ENSG00000105258
ILMN_1720572	ENSG00000198561
ILMN_1720595	ENSG00000112139
ILMN_1720604	ENSG00000141337
ILMN_1720606	ENSG00000130224
ILMN_1720616	ENSG00000129993
ILMN_1720617	ENSG00000198104
ILMN_1720623	ENSG00000164674
ILMN_1720631	ENSG00000164951
ILMN_1720637	ENSG00000082397
ILMN_1720665	ENSG00000055211
ILMN_1720694	ENSG00000197125
ILMN_1720695	ENSG00000143631
ILMN_1720703	ENSG00000075415
ILMN_1720708	ENSG00000141551
ILMN_1720710	ENSG00000169271
ILMN_1720717	ENSG00000177238
ILMN_1720727	ENSG00000084453
ILMN_1720732	ENSG00000165061
ILMN_1720738	ENSG00000204221
ILMN_1720755	ENSG00000177354
ILMN_1720756	ENSG00000181273
ILMN_1720764	ENSG00000130985
ILMN_1720771	ENSG00000135604
ILMN_1720822	ENSG00000175832
ILMN_1720829	ENSG00000128016
ILMN_1720838	ENSG00000104325
ILMN_1720844	ENSG00000117155
ILMN_1720849	ENSG00000068976
ILMN_1720850	ENSG00000123636
ILMN_1720858	ENSG00000146386
ILMN_1720865	ENSG00000006025
ILMN_1720889	ENSG00000052802
ILMN_1720898	ENSG00000203942
ILMN_1720908	ENSG00000214063
ILMN_1720916	ENSG00000145391
ILMN_1720930	ENSG00000183723
ILMN_1720935	ENSG00000021645
ILMN_1720945	ENSG00000143499
ILMN_1720955	ENSG00000204245
ILMN_1720964	ENSG00000161677
ILMN_1720965	ENSG00000130338
ILMN_1720976	ENSG00000164093
ILMN_1720981	ENSG00000185842
ILMN_1720983	ENSG00000102290
ILMN_1720984	ENSG00000145879
ILMN_1720988	ENSG00000138443
ILMN_1720992	ENSG00000206013
ILMN_1720996	ENSG00000064651
ILMN_1720998	ENSG00000074410
ILMN_1721008	ENSG00000128951
ILMN_1721011	ENSG00000160349
ILMN_1721022	ENSG00000160691
ILMN_1721027	ENSG00000182450
ILMN_1721029	ENSG00000167550
ILMN_1721034	ENSG00000131115
ILMN_1721035	ENSG00000110077
ILMN_1721046	ENSG00000159335
ILMN_1721067	ENSG00000104415
ILMN_1721081	ENSG00000105866
ILMN_1721087	ENSG00000129946
ILMN_1721088	ENSG00000166961
ILMN_1721089	ENSG00000048828
ILMN_1721093	ENSG00000166337
ILMN_1721094	ENSG00000182541
ILMN_1721113	ENSG00000204525
ILMN_1721116	ENSG00000103194
ILMN_1721128	ENSG00000025772
ILMN_1721129	ENSG00000114904
ILMN_1721132	ENSG00000104901
ILMN_1721134	ENSG00000092295
ILMN_1721136	ENSG00000049239
ILMN_1721138	ENSG00000164284
ILMN_1721143	ENSG00000138675
ILMN_1721147	ENSG00000157219
ILMN_1721167	ENSG00000196132
ILMN_1721178	ENSG00000204248
ILMN_1721218	ENSG00000171401
ILMN_1721225	ENSG00000131043
ILMN_1721241	ENSG00000105443
ILMN_1721247	ENSG00000170454
ILMN_1721258	ENSG00000139793
ILMN_1721271	ENSG00000188386
ILMN_1721283	ENSG00000004776
ILMN_1721284	ENSG00000081277
ILMN_1721292	ENSG00000119865
ILMN_1721316	ENSG00000104689
ILMN_1721325	ENSG00000100422
ILMN_1721333	ENSG00000105146
ILMN_1721337	ENSG00000204568
ILMN_1721338	ENSG00000128346
ILMN_1721339	ENSG00000158805
ILMN_1721344	ENSG00000172081
ILMN_1721354	ENSG00000185479
ILMN_1721358	ENSG00000123159
ILMN_1721363	ENSG00000180537
ILMN_1721386	ENSG00000187682
ILMN_1721391	ENSG00000117410
ILMN_1721392	ENSG00000139304
ILMN_1721411	ENSG00000178685
ILMN_1721415	ENSG00000153046
ILMN_1721419	ENSG00000185513
ILMN_1721429	ENSG00000185352
ILMN_1721432	ENSG00000149541
ILMN_1721440	ENSG00000164651
ILMN_1721449	ENSG00000119614
ILMN_1721457	ENSG00000099901
ILMN_1721475	ENSG00000146618
ILMN_1721495	ENSG00000197859
ILMN_1721500	ENSG00000078699
ILMN_1721513	ENSG00000214597
ILMN_1721523	ENSG00000156966
ILMN_1721525	ENSG00000154803
ILMN_1721540	ENSG00000188039
ILMN_1721549	ENSG00000170890
ILMN_1721559	ENSG00000170231
ILMN_1721563	ENSG00000135956
ILMN_1721564	ENSG00000163705
ILMN_1721575	ENSG00000104142
ILMN_1721578	ENSG00000183303
ILMN_1721580	ENSG00000092607
ILMN_1721583	ENSG00000161671
ILMN_1721601	ENSG00000165995
ILMN_1721605	ENSG00000143499
ILMN_1721621	ENSG00000114857
ILMN_1721625	ENSG00000181481
ILMN_1721626	ENSG00000150347
ILMN_1721629	ENSG00000175105
ILMN_1721648	ENSG00000116903
ILMN_1721649	ENSG00000198133
ILMN_1721651	ENSG00000186591
ILMN_1721653	ENSG00000140443
ILMN_1721659	ENSG00000100764
ILMN_1721667	ENSG00000198742
ILMN_1721669	ENSG00000101365
ILMN_1721689	ENSG00000146857
ILMN_1721703	ENSG00000100941
ILMN_1721704	ENSG00000168522
ILMN_1721713	ENSG00000123737
ILMN_1721723	ENSG00000013306
ILMN_1721727	ENSG00000129204
ILMN_1721729	ENSG00000125686
ILMN_1721732	ENSG00000147697
ILMN_1721733	ENSG00000058673
ILMN_1721735	ENSG00000198952
ILMN_1721739	ENSG00000116147
ILMN_1721758	ENSG00000172201
ILMN_1721762	ENSG00000115607
ILMN_1721769	ENSG00000163520
ILMN_1721774	ENSG00000150054
ILMN_1721802	ENSG00000204866
ILMN_1721816	ENSG00000196284
ILMN_1721818	ENSG00000134873
ILMN_1721833	ENSG00000162783
ILMN_1721842	ENSG00000163602
ILMN_1721868	ENSG00000182481
ILMN_1721874	ENSG00000172476
ILMN_1721887	ENSG00000146109
ILMN_1721901	ENSG00000119326
ILMN_1721910	ENSG00000164402
ILMN_1721921	ENSG00000108578
ILMN_1721926	ENSG00000173610
ILMN_1721963	ENSG00000133895
ILMN_1721967	ENSG00000180658
ILMN_1721968	ENSG00000139910
ILMN_1721974	ENSG00000076662
ILMN_1721977	ENSG00000102030
ILMN_1721978	ENSG00000198286
ILMN_1721989	ENSG00000116459
ILMN_1721994	ENSG00000100099
ILMN_1722007	ENSG00000166924
ILMN_1722022	ENSG00000198934
ILMN_1722024	ENSG00000165192
ILMN_1722025	ENSG00000113742
ILMN_1722037	ENSG00000114757
ILMN_1722045	ENSG00000113273
ILMN_1722050	ENSG00000167797
ILMN_1722056	ENSG00000123191
ILMN_1722059	ENSG00000160633
ILMN_1722065	ENSG00000158623
ILMN_1722066	ENSG00000104442
ILMN_1722070	ENSG00000110245
ILMN_1722073	ENSG00000009950
ILMN_1722089	ENSG00000146373
ILMN_1722091	ENSG00000124251
ILMN_1722102	ENSG00000141552
ILMN_1722108	ENSG00000112200
ILMN_1722127	ENSG00000197275
ILMN_1722131	ENSG00000145107
ILMN_1722135	ENSG00000144191
ILMN_1722156	ENSG00000013392
ILMN_1722158	ENSG00000137757
ILMN_1722182	ENSG00000125991
ILMN_1722186	ENSG00000003509
ILMN_1722200	ENSG00000110844
ILMN_1722206	ENSG00000178573
ILMN_1722209	ENSG00000103522
ILMN_1722218	ENSG00000125505
ILMN_1722227	ENSG00000179817
ILMN_1722239	ENSG00000126953
ILMN_1722244	ENSG00000109906
ILMN_1722276	ENSG00000007168
ILMN_1722279	ENSG00000198947
ILMN_1722286	ENSG00000154265
ILMN_1722292	ENSG00000105778
ILMN_1722294	ENSG00000139117
ILMN_1722296	ENSG00000125149
ILMN_1722302	ENSG00000180035
ILMN_1722309	ENSG00000167136
ILMN_1722329	ENSG00000118729
ILMN_1722330	ENSG00000196475
ILMN_1722332	ENSG00000161573
ILMN_1722345	ENSG00000055917
ILMN_1722364	ENSG00000112667
ILMN_1722369	ENSG00000112706
ILMN_1722371	ENSG00000138942
ILMN_1722411	ENSG00000113749
ILMN_1722426	ENSG00000188000
ILMN_1722438	ENSG00000161013
ILMN_1722440	ENSG00000188782
ILMN_1722445	ENSG00000166603
ILMN_1722446	ENSG00000183273
ILMN_1722481	ENSG00000014919
ILMN_1722489	ENSG00000160182
ILMN_1722491	ENSG00000198931
ILMN_1722496	ENSG00000176246
ILMN_1722500	ENSG00000183625
ILMN_1722502	ENSG00000146731
ILMN_1722505	ENSG00000186562
ILMN_1722515	ENSG00000150261
ILMN_1722522	ENSG00000082258
ILMN_1722524	ENSG00000158089
ILMN_1722527	ENSG00000136110
ILMN_1722532	ENSG00000115548
ILMN_1722533	ENSG00000102781
ILMN_1722538	ENSG00000180424
ILMN_1722554	ENSG00000161634
ILMN_1722579	ENSG00000167985
ILMN_1722583	ENSG00000131148
ILMN_1722589	ENSG00000164967
ILMN_1722603	ENSG00000131264
ILMN_1722609	ENSG00000162877
ILMN_1722620	ENSG00000215689
ILMN_1722621	ENSG00000178031
ILMN_1722622	ENSG00000177575
ILMN_1722624	ENSG00000164164
ILMN_1722634	ENSG00000104805
ILMN_1722642	ENSG00000165476
ILMN_1722643	ENSG00000130226
ILMN_1722648	ENSG00000143368
ILMN_1722651	ENSG00000139190
ILMN_1722670	ENSG00000180155
ILMN_1722673	ENSG00000081818
ILMN_1722674	ENSG00000168569
ILMN_1722680	ENSG00000171451
ILMN_1722695	ENSG00000145920
ILMN_1722698	ENSG00000163743
ILMN_1722713	ENSG00000077942
ILMN_1722716	ENSG00000124568
ILMN_1722718	ENSG00000125845
ILMN_1722726	ENSG00000134909
ILMN_1722732	ENSG00000111077
ILMN_1722738	ENSG00000067836
ILMN_1722742	ENSG00000132330
ILMN_1722753	ENSG00000143140
ILMN_1722755	ENSG00000186930
ILMN_1722769	ENSG00000076248
ILMN_1722771	ENSG00000166816
ILMN_1722774	ENSG00000163159
ILMN_1722788	ENSG00000184909
ILMN_1722789	ENSG00000105549
ILMN_1722798	ENSG00000161714
ILMN_1722809	ENSG00000091129
ILMN_1722811	ENSG00000111276
ILMN_1722812	ENSG00000108433
ILMN_1722820	ENSG00000100196
ILMN_1722824	ENSG00000197905
ILMN_1722826	ENSG00000179855
ILMN_1722829	ENSG00000108924
ILMN_1722830	ENSG00000198681
ILMN_1722831	ENSG00000055118
ILMN_1722834	ENSG00000159788
ILMN_1722838	ENSG00000173867
ILMN_1722845	ENSG00000169213
ILMN_1722849	ENSG00000130477
ILMN_1722850	ENSG00000170162
ILMN_1722851	ENSG00000179028
ILMN_1722855	ENSG00000173511
ILMN_1722858	ENSG00000113575
ILMN_1722863	ENSG00000173421
ILMN_1722872	ENSG00000100345
ILMN_1722873	ENSG00000138381
ILMN_1722880	ENSG00000180116
ILMN_1722894	ENSG00000066379
ILMN_1722898	ENSG00000145423
ILMN_1722900	ENSG00000161960
ILMN_1722905	ENSG00000181991
ILMN_1722906	ENSG00000186583
ILMN_1722945	ENSG00000137434
ILMN_1722948	ENSG00000211893
ILMN_1722953	ENSG00000170242
ILMN_1722959	ENSG00000165588
ILMN_1722975	ENSG00000100031
ILMN_1722981	ENSG00000187554
ILMN_1722985	ENSG00000198416
ILMN_1723004	ENSG00000137101
ILMN_1723007	ENSG00000131732
ILMN_1723018	ENSG00000152926
ILMN_1723020	ENSG00000095015
ILMN_1723021	ENSG00000116237
ILMN_1723042	ENSG00000165215
ILMN_1723048	ENSG00000198835
ILMN_1723051	ENSG00000092850
ILMN_1723058	ENSG00000130779
ILMN_1723079	ENSG00000213903
ILMN_1723094	ENSG00000049618
ILMN_1723111	ENSG00000196176
ILMN_1723115	ENSG00000152672
ILMN_1723116	ENSG00000159461
ILMN_1723117	ENSG00000198700
ILMN_1723123	ENSG00000068078
ILMN_1723124	ENSG00000156958
ILMN_1723139	ENSG00000115159
ILMN_1723141	ENSG00000165312
ILMN_1723155	ENSG00000158079
ILMN_1723158	ENSG00000111641
ILMN_1723168	ENSG00000156983
ILMN_1723177	ENSG00000089053
ILMN_1723185	ENSG00000130165
ILMN_1723212	ENSG00000112081
ILMN_1723222	ENSG00000064102
ILMN_1723227	ENSG00000186895
ILMN_1723230	ENSG00000138735
ILMN_1723235	ENSG00000141994
ILMN_1723253	ENSG00000159885
ILMN_1723256	ENSG00000203864
ILMN_1723268	ENSG00000158234
ILMN_1723274	ENSG00000135898
ILMN_1723275	ENSG00000188629
ILMN_1723277	ENSG00000198948
ILMN_1723279	ENSG00000149651
ILMN_1723287	ENSG00000063127
ILMN_1723300	ENSG00000184497
ILMN_1723322	ENSG00000181718
ILMN_1723324	ENSG00000105519
ILMN_1723333	ENSG00000110484
ILMN_1723358	ENSG00000168077
ILMN_1723374	ENSG00000126010
ILMN_1723381	ENSG00000139908
ILMN_1723398	ENSG00000169118
ILMN_1723404	ENSG00000186393
ILMN_1723412	ENSG00000183734
ILMN_1723414	ENSG00000131373
ILMN_1723418	ENSG00000170835
ILMN_1723431	ENSG00000100362
ILMN_1723436	ENSG00000123836
ILMN_1723439	ENSG00000203995
ILMN_1723440	ENSG00000088538
ILMN_1723443	ENSG00000081479
ILMN_1723463	ENSG00000149564
ILMN_1723467	ENSG00000150093
ILMN_1723475	ENSG00000065491
ILMN_1723477	ENSG00000079102
ILMN_1723480	ENSG00000130303
ILMN_1723481	ENSG00000122863
ILMN_1723486	ENSG00000159399
ILMN_1723494	ENSG00000068903
ILMN_1723521	ENSG00000196581
ILMN_1723522	ENSG00000178878
ILMN_1723535	ENSG00000175591
ILMN_1723536	ENSG00000077254
ILMN_1723564	ENSG00000181885
ILMN_1723568	ENSG00000185523
ILMN_1723580	ENSG00000147274
ILMN_1723586	ENSG00000144785
ILMN_1723607	ENSG00000171723
ILMN_1723625	ENSG00000168067
ILMN_1723626	ENSG00000034053
ILMN_1723644	ENSG00000143627
ILMN_1723662	ENSG00000140526
ILMN_1723673	ENSG00000145975
ILMN_1723678	ENSG00000135406
ILMN_1723684	ENSG00000213088
ILMN_1723685	ENSG00000120324
ILMN_1723686	ENSG00000101890
ILMN_1723689	ENSG00000031823
ILMN_1723706	ENSG00000075240
ILMN_1723709	ENSG00000160345
ILMN_1723729	ENSG00000171490
ILMN_1723743	ENSG00000149489
ILMN_1723768	ENSG00000160703
ILMN_1723793	ENSG00000083093
ILMN_1723815	ENSG00000141279
ILMN_1723822	ENSG00000163939
ILMN_1723837	ENSG00000197106
ILMN_1723843	ENSG00000070770
ILMN_1723846	ENSG00000123427
ILMN_1723847	ENSG00000138615
ILMN_1723861	ENSG00000165390
ILMN_1723884	ENSG00000168374
ILMN_1723895	ENSG00000148308
ILMN_1723900	ENSG00000215788
ILMN_1723912	ENSG00000137959
ILMN_1723916	ENSG00000090054
ILMN_1723921	ENSG00000165626
ILMN_1723922	ENSG00000167861
ILMN_1723944	ENSG00000211689
ILMN_1723962	ENSG00000079257
ILMN_1723969	ENSG00000182621
ILMN_1723971	ENSG00000112759
ILMN_1723978	ENSG00000100097
ILMN_1723999	ENSG00000109163
ILMN_1724009	ENSG00000103037
ILMN_1724017	ENSG00000174501
ILMN_1724021	ENSG00000174358
ILMN_1724034	ENSG00000130829
ILMN_1724040	ENSG00000198142
ILMN_1724052	ENSG00000204514
ILMN_1724054	ENSG00000175322
ILMN_1724059	ENSG00000185340
ILMN_1724061	ENSG00000135903
ILMN_1724062	ENSG00000189308
ILMN_1724066	ENSG00000137841
ILMN_1724070	ENSG00000006062
ILMN_1724096	ENSG00000174292
ILMN_1724106	ENSG00000120800
ILMN_1724109	ENSG00000175029
ILMN_1724114	ENSG00000100201
ILMN_1724117	ENSG00000167395
ILMN_1724125	ENSG00000184368
ILMN_1724138	ENSG00000172977
ILMN_1724139	ENSG00000152558
ILMN_1724145	ENSG00000141582
ILMN_1724148	ENSG00000182500
ILMN_1724158	ENSG00000081665
ILMN_1724162	ENSG00000004848
ILMN_1724166	ENSG00000181023
ILMN_1724181	ENSG00000164136
ILMN_1724183	ENSG00000100490
ILMN_1724194	ENSG00000215440
ILMN_1724207	ENSG00000128928
ILMN_1724211	ENSG00000170412
ILMN_1724230	ENSG00000109536
ILMN_1724234	ENSG00000196689
ILMN_1724240	ENSG00000143815
ILMN_1724250	ENSG00000030582
ILMN_1724253	ENSG00000171786
ILMN_1724254	ENSG00000120210
ILMN_1724266	ENSG00000197353
ILMN_1724277	ENSG00000009413
ILMN_1724293	ENSG00000136240
ILMN_1724295	ENSG00000126945
ILMN_1724300	ENSG00000127241
ILMN_1724306	ENSG00000108878
ILMN_1724315	ENSG00000164715
ILMN_1724324	ENSG00000105223
ILMN_1724333	ENSG00000136816
ILMN_1724341	ENSG00000101901
ILMN_1724342	ENSG00000108702
ILMN_1724346	ENSG00000151151
ILMN_1724349	ENSG00000138835
ILMN_1724350	ENSG00000152503
ILMN_1724352	ENSG00000122012
ILMN_1724363	ENSG00000213923
ILMN_1724367	ENSG00000183648
ILMN_1724372	ENSG00000142082
ILMN_1724375	ENSG00000169876
ILMN_1724391	ENSG00000163596
ILMN_1724396	ENSG00000115263
ILMN_1724406	ENSG00000169592
ILMN_1724407	ENSG00000013810
ILMN_1724410	ENSG00000109189
ILMN_1724422	ENSG00000188404
ILMN_1724424	ENSG00000167371
ILMN_1724427	ENSG00000188340
ILMN_1724431	ENSG00000111011
ILMN_1724437	ENSG00000100116
ILMN_1724438	ENSG00000011454
